Date,Time,AC Penrose NO_MCG 1h average [痢/m設,AC Penrose NO2_MCG 1h average [痢/m設,AC Penrose NOX_MCG 1h average [痢/m設,AC Penrose PM10 1h average [痢/m設,AC Penrose PM2.5 1h average [痢/m設,AC Penrose RH 1h average [%],AC Penrose SO2_MCG 1h average [痢/m設,AC Penrose TEMP 1h average [蚓],AC Penrose WDR 1h average [財,AC Penrose WSP 1h average [m/s]
1/04/2024,19:00,5.646,12.58,18.226,8.517,2.267,63.55,3.757,17.67,211.7,2.817
1/04/2024,20:00,4.755,14.535,19.289,-1.017,5.733,65.217,2.907,17.43,181.23,1.383
1/04/2024,21:00,3.346,10.646,13.992,6.083,4.25,65.75,2.274,17.05,176.9,0.85
1/04/2024,22:00,1.284,10.212,11.497,6.6,5.567,65.05,2.648,16.83,141.58,1.1
1/04/2024,23:00,1.012,9.246,10.257,5.233,4.617,64.2,1.962,16.8,119.93,1.267
1/04/2024,24:00:00,0.078,7.8,7.878,-0.6,2.2,65.2,2.516,16.57,89.93,0.917
2/04/2024,1:00,,,,16.84,7.54,65.35,1.87,16.58,106.02,0.383
2/04/2024,2:00,0.447,8.333,8.78,14.917,5.55,65.9,2.409,16.53,110.12,0.633
2/04/2024,3:00,2.669,14.442,17.111,0.22,0.25,67.383,3.102,16.52,187.32,0.667
2/04/2024,4:00,3.736,16.246,19.983,3.65,2.583,69.467,2.125,16.33,272.82,0.75
2/04/2024,5:00,15.537,28.112,43.65,6.9,8.15,70,2.609,16.35,219.82,1.233
2/04/2024,6:00,24.352,37.672,62.024,3.667,5.033,71.65,3.533,16.2,157.98,0.583
2/04/2024,7:00,16.795,38.673,55.468,18.433,6.983,70.883,3.404,16.17,179.65,0.55
2/04/2024,8:00,30.286,39.756,70.043,2.75,10.55,69.483,3.135,16.33,159.67,0.867
2/04/2024,9:00,39.26,37.987,77.246,7.683,11.44,66.517,3.474,17.03,187.88,1.067
2/04/2024,10:00,18.135,26.988,45.123,16.3,9.333,62.8,4.644,17.57,149.5,1.017
2/04/2024,11:00,23.265,25.731,48.996,10.5,7.583,60.133,8.4,18.6,164.55,0.867
2/04/2024,12:00,17.802,21.761,39.563,7.917,3.117,54.483,9.127,19.75,183.05,0.883
2/04/2024,13:00,16.75,19.564,36.314,25.283,3.417,56.083,7.644,20.12,203.68,1.55
2/04/2024,14:00,16.757,21.296,38.053,11.433,1.867,53.317,3.18,20.63,213.65,2.2
2/04/2024,15:00,9.967,11.74,21.707,15.967,-0.683,48.7,2.992,21.2,229.3,3.017
2/04/2024,16:00,10.001,13.356,23.357,9.017,1.083,49.383,1.453,20.83,226.07,2.517
2/04/2024,17:00,5.691,12.423,18.114,3.533,4.66,52.683,1.872,21,254.98,1.833
2/04/2024,18:00,0.949,6.768,7.718,19.417,10.867,59.183,2.63,19.87,275.77,2.417
2/04/2024,19:00,0.248,8.135,8.383,14.817,8.817,70.267,3.16,18.23,290.77,1.55
2/04/2024,20:00,0.255,14.388,14.642,2.767,0.7,72.017,1.973,17.48,339.43,0.883
2/04/2024,21:00,1.42,29.096,30.517,8.35,2.55,74.567,2.67,16.8,238.57,0.733
2/04/2024,22:00,1.342,24.798,26.14,-3.017,9.883,79.617,,15.78,128.78,0.817
2/04/2024,23:00,20.9,34.549,55.449,2.317,9.617,81.333,4.692,15.43,336.22,0.7
2/04/2024,24:00:00,9.047,28.618,37.665,6.88,11.1,84.233,1.444,14.95,145.52,0.467
3/04/2024,1:00,12.989,24.754,37.743,9.28,17.62,85.567,,14.27,344.82,0.65
3/04/2024,2:00,29.601,24.491,54.091,3.26,15.483,88.1,2.708,13.5,179.05,0.35
3/04/2024,3:00,40.81,24.347,65.157,9.5,14.167,89.617,3.343,13.32,236.52,0.35
3/04/2024,4:00,30.97,19.267,50.236,3.6,12.817,91.1,3.406,12.85,64.85,0.85
3/04/2024,5:00,31.032,18.361,49.393,0.883,8.583,92.317,3.82,12.28,234.12,0.767
3/04/2024,6:00,75.545,26.705,102.249,12.067,11.917,91.833,5.053,12.37,292.05,0.733
3/04/2024,7:00,146.813,38.321,185.134,9.6,9.817,91.917,7.535,12.38,350.88,0.7
3/04/2024,8:00,203.894,51.53,255.425,11.667,14.479,89.633,9.072,13.85,186.88,0.367
3/04/2024,9:00,38.32,28.871,67.19,19.15,2.403,77.433,4.065,17.42,93.33,0.867
3/04/2024,10:00,,,,14.38,,,,,,
3/04/2024,11:00,,,,22.52,,,,,,
3/04/2024,12:00,,,,14.683,,,,,,
3/04/2024,13:00,0.779,0.383,1.163,-1.717,1.517,63.633,2.872,20.8,11.98,3.15
3/04/2024,14:00,0.851,0.355,1.206,8.883,-1.883,60.7,1.889,21.27,21.08,2.883
3/04/2024,15:00,0.862,0.317,1.179,5.7,-1.667,59.683,1.541,21.4,183.43,3.317
3/04/2024,16:00,0.92,0.537,1.457,11.367,-4.383,62.167,2.224,21.23,73.43,3.05
3/04/2024,17:00,1.112,1.333,2.446,13,12.9,66.55,2.167,20.78,291.13,2.85
3/04/2024,18:00,0.768,1.628,2.397,6.133,10.867,71.95,2.523,19.62,114.52,2.667
3/04/2024,19:00,0.523,2.815,3.338,7.94,4.533,75.8,1.333,18.83,235.17,1.7
3/04/2024,20:00,0.42,5.225,5.645,1.4,5.767,80.317,2.024,18.28,10.15,1.367
3/04/2024,21:00,0.972,6.353,7.325,2.967,2.817,82.533,2.313,17.57,36.08,0.967
3/04/2024,22:00,0.482,5.77,6.252,-1.8,5.367,84.317,4.261,17.28,34.8,1.167
3/04/2024,23:00,0.891,5.562,6.453,3.55,0.317,87.783,2.764,16.57,79.78,0.967
3/04/2024,24:00:00,0.295,3.417,3.711,-0.9,4.4,90.033,0.986,16.22,43.38,0.95
4/04/2024,1:00,,,,,11.98,91.083,2.849,15.73,180.7,0.95
4/04/2024,2:00,2.305,7.633,9.938,7.483,9.883,92.1,2.619,15.4,334.75,0.717
4/04/2024,3:00,23.7,13.183,36.883,7.617,10.883,90.217,3.224,15.72,263.17,0.633
4/04/2024,4:00,3.247,9.715,12.962,13.683,8.05,89.983,2.426,15.65,122.6,0.7
4/04/2024,5:00,2.544,7.342,9.885,7.033,8.567,92.333,2.805,15.1,290.53,0.917
4/04/2024,6:00,42.487,15.66,58.147,5.55,7.7,93.2,4.127,14.98,225.07,0.983
4/04/2024,7:00,34.802,15.14,49.942,11.017,7.7,94.433,3.348,14.73,178.18,0.883
4/04/2024,8:00,49.587,16.553,66.14,7.15,9.818,90.417,4.704,15.95,325,1.5
4/04/2024,9:00,15.325,12.727,28.052,0.2,8.705,79.467,2.491,17.75,338.18,1.6
4/04/2024,10:00,7.207,7.505,14.712,6.183,0.386,73.067,2.173,18.82,308.32,1.7
4/04/2024,11:00,6.378,5.488,11.867,9.783,-3.153,67.333,3.111,19.65,281.3,1.783
4/04/2024,12:00,5.494,4.442,9.936,7.167,,61.15,2.473,20.58,279.05,2.067
4/04/2024,13:00,14.49,7.465,21.955,11.133,0.067,55.833,2.126,21.4,226.35,1.95
4/04/2024,14:00,13.291,6.422,19.712,0.067,-1.933,52.9,2.618,22.05,225.1,2.633
4/04/2024,15:00,8.909,5.785,14.694,16.9,-3.617,55.617,2.404,21.78,235.2,2.3
4/04/2024,16:00,5.751,4.917,10.668,9.183,-2.067,56.617,3.883,21.92,267.85,1.9
4/04/2024,17:00,2.941,3.748,6.69,11.783,1.82,58.267,4.415,21.6,295.88,2.333
4/04/2024,18:00,2.166,4.265,6.431,2.4,4.567,63.7,1.296,21.03,283.42,2.15
4/04/2024,19:00,7.006,6.485,13.491,10.533,4.4,69.067,1.391,20.52,242.57,1.883
4/04/2024,20:00,2.848,5.03,7.878,-2.36,2.85,71.65,2.55,20,269.83,1.333
4/04/2024,21:00,0.695,3.587,4.281,5.133,5.633,73.133,2.372,19.68,302.17,0.917
4/04/2024,22:00,0.806,3.327,4.133,10.05,3.067,78.4,2.453,19.25,294.58,1.45
4/04/2024,23:00,0.478,1.982,2.46,11.267,5.117,82.883,2.489,18.87,312.37,1.95
4/04/2024,24:00:00,0.645,3.213,3.859,-1.35,3.667,86.85,2.413,18.47,328.2,2.833
5/04/2024,1:00,0.342,2.282,2.623,14.72,1.68,87.133,,18.07,240.13,1.6
5/04/2024,2:00,0.302,1.328,1.63,3.52,5,89.533,2.441,17.93,181.43,1.533
5/04/2024,3:00,0.38,0.772,1.151,9.25,,88.767,2.659,18.33,310.7,1.967
5/04/2024,4:00,0.681,1.428,2.11,5.5,,91.283,2.926,18.33,307.47,2.8
5/04/2024,5:00,5.697,5.492,11.189,19.2,-0.54,94.5,2.244,17.08,216.2,4.133
5/04/2024,6:00,13.273,11.273,24.546,5.82,5.95,94.167,2.387,16.17,206.63,4.267
5/04/2024,7:00,17.181,14.1,31.281,12.45,6.8,88.633,3.618,16.05,204.83,4.05
5/04/2024,8:00,20.209,14.155,34.364,10.65,,78.1,3.331,16.65,205.72,4.067
5/04/2024,9:00,19.895,12.22,32.115,10.233,,68.867,1.806,17.42,206.88,4.35
5/04/2024,10:00,16.509,9.083,25.592,24.183,10.75,63.783,3.616,18.13,211.72,5.367
5/04/2024,11:00,15.966,8.173,24.139,22.7,5.5,58.583,4.281,18.43,220.1,5.467
5/04/2024,12:00,15.544,7.77,23.314,16.033,4.717,56.783,1.203,18.35,219.5,5.3
5/04/2024,13:00,16.051,8.277,24.328,21.3,4.767,57.183,3.551,18.08,223.5,4.883
5/04/2024,14:00,12.942,5.888,18.831,15.25,5.133,60.183,1.884,18.32,221.53,5.217
5/04/2024,15:00,8.141,3.972,12.112,19.8,5.55,64.383,3.02,18.45,231.2,5.017
5/04/2024,16:00,9.572,5.383,14.955,28.117,5.767,67.917,2.762,18.38,227.18,4.017
5/04/2024,17:00,8.268,5.532,13.799,20.167,,63.517,2.99,18.5,216.75,4.517
5/04/2024,18:00,8.625,6.973,15.598,16.617,0.367,63.783,2.997,17.85,210,4.133
5/04/2024,19:00,7.694,8.91,16.604,4.967,12.05,65.433,4.081,17.05,205.18,2.75
5/04/2024,20:00,8.386,11.563,19.95,21.417,5.217,69.333,4.964,16.43,214.65,2.233
5/04/2024,21:00,9.494,16.533,26.027,17.433,7.25,71.1,4.344,15.87,201.43,1.433
5/04/2024,22:00,7.312,14.747,22.059,20.317,7.417,71.267,2.234,15.98,173.77,1.267
5/04/2024,23:00,7.848,14.602,22.45,21.733,8.467,69.917,1.946,16.15,188.43,1.2
5/04/2024,24:00:00,4.663,8.065,12.728,23.217,10.767,72.167,3.331,16.3,206.57,1.667
6/04/2024,1:00,,,,18.68,14.9,74.85,3.12,16.2,135.58,0.933
6/04/2024,2:00,0.471,6.587,7.058,19.483,10.117,76.517,2.502,15.7,87.25,0.683
6/04/2024,3:00,1.8,6.715,8.515,10.383,11,75.383,3.42,15.93,133.27,0.867
6/04/2024,4:00,2.334,6.203,8.537,24.983,7.767,83.817,3.04,15.3,143.43,1.4
6/04/2024,5:00,3.893,5.675,9.568,12.367,9.167,95.783,2.695,14.42,141.68,1.833
6/04/2024,6:00,15.41,12.798,28.208,8.4,1.2,95.133,3.268,14.35,135.28,1.033
6/04/2024,7:00,24.113,15.428,39.542,4.717,4.75,90.5,4.204,14.67,146.35,1.033
6/04/2024,8:00,26.295,13.437,39.732,1.933,6.5,85.867,3.497,15.18,145.52,1.317
6/04/2024,9:00,15.515,11.478,26.993,,5.54,81.817,5.807,15.93,136.9,0.95
6/04/2024,10:00,12.625,9.39,22.015,8.95,7.033,79.633,3.821,16.5,134.57,1.25
6/04/2024,11:00,4.759,3.827,8.586,1.15,,75.55,4.143,17.55,100.93,1.283
6/04/2024,12:00,1.764,1.4,3.164,7.35,0.183,70.8,3.481,18.63,67.5,1.783
6/04/2024,13:00,0.795,0.487,1.282,8.35,0.467,67.617,3.78,19.02,46.25,2.533
6/04/2024,14:00,0.701,0.505,1.206,9.883,0.567,67.483,0.938,18.98,53.62,2.05
6/04/2024,15:00,0.766,1.273,2.039,11.267,5.183,73.333,0.742,18.38,77.78,1.8
6/04/2024,16:00,2.006,3.525,5.531,14.417,5.433,87.983,2.463,16.9,132.37,1.383
6/04/2024,17:00,0.596,1.477,2.073,5.26,2.36,80.683,2.879,17.48,44.55,1.6
6/04/2024,18:00,0.648,1.977,2.624,7.383,1.267,77.1,2.231,17.82,22.58,1.283
6/04/2024,19:00,0.404,2.86,3.264,5.017,7.217,77.833,4.013,17.67,23.08,1.1
6/04/2024,20:00,0.25,4.617,4.867,19.4,8.133,80,3.55,17.58,19.12,0.733
6/04/2024,21:00,0.243,2.155,2.398,10.183,8.7,83.883,5.175,17.38,26.47,1.083
6/04/2024,22:00,0.297,1.543,1.84,10.183,5.15,82.033,1.78,17.15,26.57,1.2
6/04/2024,23:00,0.293,1.922,2.214,8.083,5.233,81.467,1.606,17.2,37.6,0.95
6/04/2024,24:00:00,0.248,2.395,2.643,15.55,5.6,83.117,1.33,17.05,63.83,0.6
7/04/2024,1:00,0.248,3.148,3.396,13.62,22.08,82.767,,16.88,60.97,0.683
7/04/2024,2:00,0.326,0.512,0.838,16.75,8.467,78.267,3.623,17.17,45.25,1.35
7/04/2024,3:00,0.313,0.468,0.781,11.033,1.683,77.117,1.868,17.13,40.95,1.283
7/04/2024,4:00,0.313,1.077,1.389,18.917,6.833,78.3,3.011,17.07,57.78,1.217
7/04/2024,5:00,0.208,1.342,1.549,11.3,0.233,78.417,2.663,17.1,72.62,0.867
7/04/2024,6:00,0.248,0.892,1.14,15.017,5.45,77.85,2.83,17.08,57.7,1.1
7/04/2024,7:00,0.44,2.043,2.483,13.433,3.1,79.433,3.614,16.92,73.12,1.233
7/04/2024,8:00,,,,,,,,,,
7/04/2024,9:00,0.423,0.376,0.799,13.06,,77.02,3.749,17.6,59.68,2.44
7/04/2024,10:00,0.768,0.257,1.025,9.7,-0.617,73.633,1.713,18.07,53.7,2.8
7/04/2024,11:00,0.538,0.315,0.853,11.117,3.717,72.55,2.094,17.92,49.07,3.317
7/04/2024,12:00,0.697,0.2,0.897,,3.767,75.533,2.772,17.73,66.15,3.083
7/04/2024,13:00,0.585,0.113,0.698,7.617,1.017,71.467,3.779,18.12,57.5,3.317
7/04/2024,14:00,0.621,0.298,0.919,4.25,1.783,68.15,4.133,18.28,42.13,3.3
7/04/2024,15:00,0.491,0.208,0.7,3.65,4.267,64.217,4.286,18.67,38.47,3.083
7/04/2024,16:00,0.57,0.372,0.941,9.233,0.267,68.95,2.728,18.47,38.7,2.883
7/04/2024,17:00,0.668,0.65,1.318,9.5,9.78,71,1.028,18.02,42.57,2.867
7/04/2024,18:00,0.59,0.903,1.493,-2.84,6.65,70.983,3.466,17.45,33.55,2.467
7/04/2024,19:00,0.353,1.61,1.963,4.667,4.35,74.383,3.705,16.88,32.4,2.15
7/04/2024,20:00,0.308,1.387,1.695,13.05,5.633,75.683,3.034,16.75,39.37,1.933
7/04/2024,21:00,0.277,3.007,3.284,13.567,2.5,79.117,2.794,16.27,38.6,1.383
7/04/2024,22:00,0.304,1.322,1.625,8.7,4.367,79.833,2.487,16.07,50.08,1.667
7/04/2024,23:00,0.248,1.215,1.463,12.35,2.7,80.3,3.219,15.75,41.97,1.6
7/04/2024,24:00:00,0.212,2.69,2.902,6.883,2.833,84.817,2.482,15.07,130.82,0.717
8/04/2024,1:00,,,,9.96,9.88,82.1,2.129,15.48,43.3,0.967
8/04/2024,2:00,0.255,3.32,3.575,4.95,7.367,82.15,2.295,15.25,88.22,0.4
8/04/2024,3:00,2.999,10.763,13.763,7.15,5.75,83.26,2.42,15.2,169.24,0.46
8/04/2024,4:00,9.282,12.517,21.798,11.517,13.133,85.433,4.915,14.65,167.15,0.467
8/04/2024,5:00,3.294,9.48,12.774,10.833,10.917,85.833,2.569,14.45,51.9,0.733
8/04/2024,6:00,2.457,6.715,9.172,4.267,9.6,85.84,2.432,14.1,25.32,0.62
8/04/2024,7:00,47.458,16.537,63.995,8.15,3.133,85.7,4.966,14.28,113.48,0.35
8/04/2024,8:00,62.185,18.29,80.475,11.85,6.833,81.567,5.847,15.13,96.27,0.767
8/04/2024,9:00,9.103,7.733,16.836,10.083,-1.7,73.917,3.353,16.75,97.18,1.683
8/04/2024,10:00,4.221,3.307,7.528,17.4,,66.633,1.859,18.17,73.1,2.433
8/04/2024,11:00,2.242,1.343,3.586,13.167,1.25,63.333,4.577,18.9,63.78,3.017
8/04/2024,12:00,,,,26.95,,,,,,
8/04/2024,13:00,,,,18.367,,,,,,
8/04/2024,14:00,,,,18.7,,,,,,
8/04/2024,15:00,,,,9.633,,,,,,
8/04/2024,16:00,2.153,3.495,5.648,17.717,-1.45,64.733,2.038,19.02,36.87,3.583
8/04/2024,17:00,3.118,2.723,5.841,4.367,0.9,64.767,3.38,18.63,30.85,3.867
8/04/2024,18:00,4.384,2.663,7.047,-2.033,-0.417,65.733,3.078,18.5,42.4,3.083
8/04/2024,19:00,3.964,3.57,7.534,8.067,5.033,71.233,1.889,17.75,62.37,2
8/04/2024,20:00,4.44,5.177,9.617,7.74,1.8,73.017,3.404,17.3,71.3,1.567
8/04/2024,21:00,4.29,3.288,7.579,3.283,3.317,74.8,3.67,17.03,85.92,1.267
8/04/2024,22:00,4.136,2.533,6.669,8.75,1.417,78.117,2.172,16.83,67.57,1.55
8/04/2024,23:00,3.564,1.687,5.251,-2.433,1.567,83.8,2.81,16.15,84.78,1.317
8/04/2024,24:00:00,3.533,0.975,4.508,2.44,0.75,85.05,2.501,16.2,80.05,1.667
9/04/2024,1:00,3.216,2.888,6.104,6.46,,86.983,,16.12,78.13,1.383
9/04/2024,2:00,3.22,0.96,4.18,9.817,1.65,86.6,2.222,16.37,81.32,1.35
9/04/2024,3:00,6.175,5.178,11.354,0.033,2.933,88.7,3.163,16.03,68.47,0.75
9/04/2024,4:00,4.645,5.125,9.77,11.383,1.283,85.267,4.337,15.6,62.52,0.883
9/04/2024,5:00,4.397,5.252,9.649,1.917,1.7,88.55,3.483,15.95,61.93,1.067
9/04/2024,6:00,11.024,10.898,21.922,-1.54,2.583,90.183,2.732,15.82,58.3,0.767
9/04/2024,7:00,5.967,7.223,13.191,21.55,13.967,90.183,3.168,15.78,59.42,1.317
9/04/2024,8:00,12.743,9.755,22.498,21.117,20.055,88.067,3.273,16.55,74.05,1.333
9/04/2024,9:00,7.754,3.972,11.726,4.383,9.29,81.1,1.931,18.02,72.27,2.783
9/04/2024,10:00,5.128,1.182,6.309,12,1.02,77.083,3.303,18.85,60.85,3.117
9/04/2024,11:00,4.507,1.107,5.614,16.45,,72.35,3.786,19.72,51.93,3.633
9/04/2024,12:00,6.754,1.005,7.759,11.567,,69.65,2.291,20.28,46.2,4.15
9/04/2024,13:00,,,,28.25,,,,,,
9/04/2024,14:00,,,,12.367,,,,,,
9/04/2024,15:00,4.907,2.184,7.091,25.967,1.88,65.18,0.213,21.34,41.3,4.88
9/04/2024,16:00,3.971,1.76,5.731,9.833,4.95,63.583,2.769,21.42,43.13,4.4
9/04/2024,17:00,4.4,3.268,7.668,15.533,13.56,72.1,2.052,20.58,38.82,4.05
9/04/2024,18:00,2.979,2.468,5.448,7.533,10.05,77.867,3.981,19.92,37.22,4.1
9/04/2024,19:00,2.102,2.707,4.808,12.35,4.333,83.45,2.096,19.3,39.72,3.283
9/04/2024,20:00,1.99,1.932,3.922,8.583,7.267,87.067,2.668,18.8,47.42,2.783
9/04/2024,21:00,1.738,1.773,3.511,,2.42,91.283,2.855,18.57,50.75,2.1
9/04/2024,22:00,1.246,1.535,2.781,3.35,,90.167,3.034,18.7,48.3,2.217
9/04/2024,23:00,1.284,1.398,2.683,-3.96,1.621,91.133,4.5,19.05,39.4,2.8
9/04/2024,24:00:00,0.98,1.052,2.032,12.267,0.538,91.4,2.809,19.02,39.75,3.433
10/04/2024,1:00,,,,22.1,12.224,92.75,2.052,19,33.03,3.717
10/04/2024,2:00,0.637,0.68,1.317,12.817,6.742,91.733,1.644,18.87,30.57,3.55
10/04/2024,3:00,1.351,0.612,1.963,11.067,5.364,91.133,2.167,18.9,27.9,3.767
10/04/2024,4:00,1.637,0.692,2.329,15.167,3.621,91.483,1.132,18.85,29.42,3.6
10/04/2024,5:00,1.307,0.79,2.097,9.8,2.682,90.517,4.345,18.83,36.3,3.317
10/04/2024,6:00,2.53,1.995,4.525,16.483,4.983,91,,18.45,41.25,2.717
10/04/2024,7:00,2.213,2.565,4.778,7.033,3.064,89.383,2.809,18.73,34.33,3.25
10/04/2024,8:00,3.732,3.468,7.2,13.517,3.843,85.733,2.68,19.35,37.53,3.667
10/04/2024,9:00,8.509,3.45,11.959,10.517,,81.317,1.92,20.18,38.17,4.217
10/04/2024,10:00,3.495,1.946,5.441,16.667,2.194,76.22,3.911,20.66,37.66,4.78
10/04/2024,11:00,,,,17.267,-4.658,,,,,
10/04/2024,12:00,,,,12.433,,,,,,
10/04/2024,13:00,4.286,1.343,5.629,24.467,2.65,68.55,2.603,21.72,40.43,5.417
10/04/2024,14:00,4.152,1.648,5.8,14.883,1.867,69.117,2.589,21.67,44.37,4.933
10/04/2024,15:00,4.364,1.693,6.057,4.983,7.117,67.3,2.446,21.6,38.05,5.467
10/04/2024,16:00,4.234,1.61,5.844,16.1,3.067,72.033,3.27,21.32,40.7,5.217
10/04/2024,17:00,4.214,2.405,6.619,22.5,6.2,75.683,2.214,21.05,38.73,5.317
10/04/2024,18:00,3.357,2.507,5.863,12.983,10.517,82.467,1.573,20.43,35.38,5.233
10/04/2024,19:00,1.822,1.82,3.642,18.267,8.15,85.883,2.919,20.07,34.95,4.483
10/04/2024,20:00,1.782,1.412,3.194,18.933,4.733,85,1.853,20.1,36.57,4.483
10/04/2024,21:00,1.539,1.19,2.729,24.05,9.603,86.3,2.662,19.95,35.48,4.767
10/04/2024,22:00,1.887,0.845,2.732,14.967,6.157,85.467,2.69,19.95,38.17,4.733
10/04/2024,23:00,2.046,0.698,2.744,22.183,5.484,84.733,1.877,19.93,41.53,5.683
10/04/2024,24:00:00,1.883,0.613,2.496,21.667,8.254,84.867,2.326,19.92,37.55,5.217
11/04/2024,1:00,1.93,0.518,2.448,25.2,2.222,85.25,,19.82,38.77,5.8
11/04/2024,2:00,2.564,0.657,3.221,24.283,7.498,86.317,1.551,19.72,36.3,5.883
11/04/2024,3:00,1.943,0.575,2.518,25.417,6.532,86.217,4.018,19.77,34.23,5.917
11/04/2024,4:00,1.896,0.557,2.453,16.05,6.955,87.05,2.741,19.73,37.4,5.233
11/04/2024,5:00,2.3,0.658,2.959,23.283,6.862,85.1,2.574,19.87,35.32,5.35
11/04/2024,6:00,2.271,1.052,3.323,27.483,8.008,85.717,2.347,19.9,32.02,5.483
11/04/2024,7:00,1.767,1.485,3.252,23.517,10.613,84.45,2.673,20.08,37.5,5.4
11/04/2024,8:00,2.877,2.09,4.967,23.45,8.361,84.517,4.072,20.33,39.43,5.6
11/04/2024,9:00,2.253,1.928,4.182,32.483,10.637,84.9,1.737,20.65,37.05,5.867
11/04/2024,10:00,2.434,1.943,4.378,40.7,14.119,84.533,2.113,20.83,40.38,6.4
11/04/2024,11:00,2.046,1.58,3.626,33.767,12.654,84.45,2.575,20.87,40.8,5.917
11/04/2024,12:00,1.959,1.722,3.68,29.467,12.4,84.3,2.74,20.87,36.03,6.517
11/04/2024,13:00,2.312,1.41,3.722,33.617,9.042,80.667,3.361,21.28,31.65,6.7
11/04/2024,14:00,2.081,1.122,3.203,30.333,11.351,80.217,2.865,21.38,33.03,8.233
11/04/2024,15:00,2.137,1.218,3.356,28.967,7.658,79.467,2.875,21.37,30.12,8.583
11/04/2024,16:00,2.595,0.913,3.508,37.933,11.483,79.217,2.73,21.15,28.15,8.433
11/04/2024,17:00,2.76,1.198,3.959,25.317,,79.25,2.841,21.05,30.57,7.667
11/04/2024,18:00,2.486,1.338,3.824,33.183,12.783,81.683,2.435,20.72,32.9,7
11/04/2024,19:00,2.649,1.378,4.027,28.033,,84.767,4.002,20.33,33.13,6.017
11/04/2024,20:00,2.338,1.142,3.48,25.467,12.44,86.983,2.682,20.05,32.37,5.867
11/04/2024,21:00,1.912,0.595,2.507,29.567,9.587,86.417,2.742,20.25,27.65,7.25
11/04/2024,22:00,1.668,0.472,2.14,28.4,11.001,85.633,2.584,20.45,28.92,7.433
11/04/2024,23:00,1.751,0.515,2.266,30.4,16.683,88.267,2.9,20.35,30.53,7.083
11/04/2024,24:00:00,1.13,0.552,1.682,27.383,11.276,88.617,3.174,20.43,31.6,6.617
12/04/2024,1:00,,,,26.78,11.037,88.117,3.981,20.63,29.15,7.017
12/04/2024,2:00,0.634,0.478,1.113,24.817,12.373,89.633,3.063,20.5,28.42,7.183
12/04/2024,3:00,1.17,0.415,1.585,22.95,10.638,93.367,2.115,20.08,30.18,6.817
12/04/2024,4:00,0.9,0.5,1.4,21.833,8.667,92.9,3.663,20.22,31.13,7.1
12/04/2024,5:00,1.253,0.42,1.673,19.117,10.012,93.083,3.791,20.13,24.32,7.25
12/04/2024,6:00,1.411,0.895,2.306,29.683,12.136,92.633,3.556,19.3,7.8,6.417
12/04/2024,7:00,2.488,1.513,4.001,27.033,10.517,91.833,2.996,18.98,10.37,5.517
12/04/2024,8:00,2.944,2.098,5.042,20.733,9.239,90.8,2.406,18.73,26.28,5.417
12/04/2024,9:00,3.267,2.59,5.857,18.217,10.958,94.733,2.545,18.72,35.22,5.1
12/04/2024,10:00,2.629,2.437,5.065,4.133,9.622,93.517,2.304,18.92,37.92,4.783
12/04/2024,11:00,1.903,1.58,3.483,23.433,5.971,88.2,4.111,19.98,29,6.067
12/04/2024,12:00,2.171,1.542,3.712,15.35,6.551,93.95,3.111,19.67,32.87,5.7
12/04/2024,13:00,,,,15.817,3.507,,,,,
12/04/2024,14:00,,,,7.86,1.168,,,,,
12/04/2024,15:00,,,,19,3.431,,,,,
12/04/2024,16:00,2.222,1.965,4.187,17.383,1.067,68.85,1.466,21.33,300.92,3.967
12/04/2024,17:00,1.563,1.508,3.072,11.283,-0.02,71.6,1.697,20.6,300.17,3.55
12/04/2024,18:00,1.311,3.155,4.466,10.567,5.8,84.417,1.447,19,287.92,2.317
12/04/2024,19:00,1.753,5.81,7.563,0.267,6.117,88.733,2.537,17.7,266.32,1.317
12/04/2024,20:00,1.184,7.88,9.064,0.083,6.867,88.883,3.231,17.38,293.68,1.05
12/04/2024,21:00,0.92,8.152,9.072,6.033,7.283,88.25,2.582,17.38,306.9,1.467
12/04/2024,22:00,1.13,5.808,6.938,17.883,5.55,85.15,1.718,17.32,300.52,1.533
12/04/2024,23:00,1.501,3.568,5.069,9.383,7.383,81.3,2.798,16.98,312,1.467
12/04/2024,24:00:00,2.466,9.317,11.782,13.05,7.8,84.94,1.42,16.3,335.24,0.92
13/04/2024,1:00,4.516,11.667,16.182,11.4,-3.34,87.283,,16.02,325.93,0.967
13/04/2024,2:00,3.672,8.567,12.238,8.45,5.933,89.567,2.443,14.97,226.92,0.8
13/04/2024,3:00,2.128,11.465,13.593,15.767,8.95,89.667,2.873,14.97,327.75,0.933
13/04/2024,4:00,2.973,8.79,11.763,16.633,10.167,91.6,1.186,14.2,341.58,0.733
13/04/2024,5:00,11.495,9.542,21.037,18.45,8.983,93.633,2.522,13.5,337.52,0.9
13/04/2024,6:00,16.641,10.12,26.761,11.833,9.2,94.3,2.996,12.97,346.65,0.9
13/04/2024,7:00,12.67,10.817,23.486,10.083,10.967,93.483,3.754,12.93,343.13,0.883
13/04/2024,8:00,9.845,10.475,20.32,11.633,8.8,86.5,3.865,14.13,283.47,1.483
13/04/2024,9:00,6.168,5.893,12.062,18.017,6.04,73.983,20.292,16.42,347.55,2.617
13/04/2024,10:00,4.208,2.39,6.598,36.15,3.267,69.25,,18.1,328.03,3.333
